,Player,Pos,Squad,Comp,90s,Gls,Sh,npxG,Att,Cmp%,Att.1,Att.2,Att.3,xA,1/3_x,PPA,Prog_x,SCA,TklW,Att_def,Tkl%,Blocks,Int,Tkl+Int,Touches,Att Pen,Succ,Att_pos,Succ%,Prog_y,1/3_y,CPA,Won,Lost,Won%,Live,FK,Press,Sw,Crs,Ground,Low,High,TI,Out.1,Att_aer,Prog+,short_model,medium_model,long_model,live_model,fk_model,sw_model,crs_model,ground_model,low_model,high_model,ti_model,press_model,model_final,diff_pass,Season
189,Mariano Barbosa,GK,Villarreal,es La Liga,12.5,0,0.0,0.0,253.0,64.0,29.0,83.0,141.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,315.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,174.0,16.0,23.0,5.0,0.0,115.0,11.0,127.0,0.0,14,0.0,0.0,11.462450592885375,32.80632411067194,55.73122529644269,68.77470355731225,6.324110671936759,1.976284584980237,0.0,45.45454545454545,4.3478260869565215,50.19762845849802,0.0,9.090909090909092,66.8,-2.8,2017
190,Enis Bardhi,MF,Levante,es La Liga,17.6,9,37.0,3.0,661.0,76.7,275.0,232.0,142.0,1.4,69.0,12.0,64.0,52.0,5.0,33.0,15.2,22.0,22.0,54.0,882.0,30.0,25.0,41.0,61.0,85.0,27.0,6.0,3.0,12.0,20.0,591.0,23.0,128.0,30.0,24.0,457.0,61.0,143.0,5.0,19,15.0,149.0,41.6036308623298,35.09833585476551,21.482602118003026,89.40998487140696,3.479576399394856,4.53857791225416,3.6308623298033282,69.1376701966717,9.228441754916792,21.6338880484115,0.75642965204236,19.36459909228442,77.6,-0.9,2017
191,Phil Bardsley,DF,Burnley,eng Premier League,12.5,0,2.0,0.0,582.0,69.1,179.0,261.0,128.0,0.8,50.0,16.0,42.0,17.0,7.0,16.0,43.8,33.0,24.0,55.0,753.0,2.0,3.0,8.0,37.5,19.0,9.0,0.0,27.0,34.0,44.3,424.0,11.0,92.0,4.0,20.0,209.0,128.0,245.0,147.0,22,61.0,61.0,30.756013745704468,44.845360824742265,21.993127147766323,72.85223367697594,1.8900343642611683,0.6872852233676976,3.4364261168384878,35.9106529209622,21.993127147766323,42.09621993127148,25.257731958762886,15.807560137457045,67.0,2.1,2017
192,Nicolo Barella,MF,Cagliari,it Serie A,32.8,6,33.0,1.1,1631.0,75.1,629.0,587.0,347.0,2.2,145.0,37.0,144.0,72.0,21.0,87.0,24.1,48.0,33.0,125.0,2048.0,44.0,53.0,87.0,60.9,148.0,55.0,9.0,29.0,29.0,50.0,1516.0,49.0,269.0,82.0,53.0,940.0,277.0,414.0,10.0,37,58.0,292.0,38.565297363580626,35.99019006744329,21.275291232372776,92.94911097486205,3.004291845493562,5.027590435315757,3.249540159411404,57.63335377069283,16.983445738810545,25.383200490496627,0.6131207847946045,16.492949110974862,72.7,2.4,2017
193,Philipp Bargfrede,MF,Werder Bremen,de Bundesliga,20.7,1,15.0,0.5,967.0,79.4,286.0,468.0,181.0,0.7,80.0,4.0,89.0,20.0,21.0,64.0,32.8,37.0,34.0,90.0,1195.0,3.0,7.0,8.0,87.5,70.0,21.0,2.0,34.0,36.0,48.6,950.0,17.0,221.0,24.0,2.0,589.0,179.0,199.0,0.0,13,70.0,159.0,29.576008273009307,48.3971044467425,18.717683557394,98.24198552223372,1.7580144777662874,2.4819027921406414,0.20682523267838676,60.9100310237849,18.510858324715617,20.579110651499484,0.0,22.854188210961738,77.2,2.2,2017
194,Ross Barkley,"MF,FW",Chelsea,eng Premier League,1.4,0,2.0,0.5,53.0,75.5,27.0,14.0,9.0,0.1,2.0,1.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,67.0,7.0,6.0,7.0,85.7,2.0,2.0,0.0,1.0,4.0,20.0,53.0,0.0,7.0,1.0,3.0,39.0,11.0,3.0,0.0,1,5.0,3.0,50.943396226415096,26.41509433962264,16.9811320754717,100.0,0.0,1.8867924528301887,5.660377358490566,73.58490566037736,20.754716981132077,5.660377358490566,0.0,13.20754716981132,78.6,-3.1,2017
195,Aymen Barkok,"MF,FW",Eint Frankfurt,de Bundesliga,3.5,0,3.0,0.1,119.0,74.8,56.0,35.0,20.0,0.6,5.0,6.0,7.0,10.0,0.0,2.0,0.0,10.0,2.0,12.0,171.0,8.0,8.0,14.0,57.1,17.0,5.0,3.0,4.0,10.0,28.6,119.0,0.0,28.0,4.0,3.0,73.0,24.0,22.0,0.0,5,14.0,24.0,47.05882352941177,29.41176470588235,16.80672268907563,100.0,0.0,3.361344537815126,2.5210084033613445,61.34453781512605,20.168067226890756,18.48739495798319,0.0,23.529411764705884,72.6,2.2,2017
196,Ashley Barnes,"FW,MF",Burnley,eng Premier League,24.1,9,59.0,5.9,522.0,62.1,268.0,160.0,51.0,1.9,18.0,13.0,29.0,47.0,5.0,26.0,19.2,26.0,10.0,34.0,850.0,110.0,20.0,31.0,64.5,44.0,11.0,14.0,97.0,261.0,27.1,507.0,0.0,198.0,4.0,13.0,245.0,154.0,123.0,1.0,17,358.0,73.0,51.34099616858238,30.65134099616858,9.770114942528735,97.1264367816092,0.0,0.7662835249042146,2.4904214559386975,46.934865900383144,29.50191570881226,23.563218390804597,0.19157088122605365,37.93103448275862,63.0,-0.9,2017
197,Harvey Barnes,MF,Leicester City,eng Premier League,0.1,0,1.0,0.1,8.0,75.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,10.0,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,100.0,7.0,0.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,0,1.0,1.0,50.0,25.0,12.5,87.5,0.0,0.0,12.5,50.0,37.5,12.5,0.0,25.0,58.5,16.5,2017
198,Antonio Barragan,"DF,MF",Betis,es La Liga,26.4,0,9.0,0.3,1592.0,79.7,721.0,623.0,217.0,2.3,71.0,30.0,132.0,46.0,17.0,34.0,50.0,46.0,15.0,61.0,1805.0,28.0,18.0,31.0,58.1,114.0,44.0,8.0,30.0,15.0,66.7,1436.0,13.0,253.0,31.0,79.0,1048.0,208.0,336.0,142.0,28,45.0,246.0,45.28894472361809,39.13316582914573,13.630653266331658,90.20100502512562,0.8165829145728644,1.9472361809045227,4.9623115577889445,65.82914572864321,13.06532663316583,21.105527638190956,8.919597989949748,15.891959798994975,76.8,2.9,2017
199,Antonio Barreca,"DF,MF",Torino,it Serie A,5.2,0,1.0,0.0,281.0,81.9,119.0,114.0,36.0,0.4,10.0,3.0,18.0,4.0,4.0,7.0,57.1,13.0,4.0,13.0,333.0,3.0,3.0,8.0,37.5,14.0,7.0,1.0,7.0,2.0,77.8,204.0,5.0,39.0,3.0,8.0,141.0,80.0,60.0,68.0,10,9.0,32.0,42.34875444839858,40.569395017793596,12.811387900355871,72.59786476868328,1.7793594306049823,1.0676156583629892,2.8469750889679717,50.1779359430605,28.469750889679716,21.352313167259787,24.199288256227756,13.87900355871886,77.0,4.9,2017
200,Edgar Barreto,MF,Sampdoria,it Serie A,21.8,1,20.0,1.3,1083.0,79.5,538.0,367.0,143.0,2.0,76.0,21.0,97.0,33.0,26.0,86.0,30.2,50.0,15.0,76.0,1313.0,32.0,6.0,13.0,46.2,41.0,21.0,4.0,21.0,42.0,33.3,1065.0,6.0,161.0,19.0,28.0,701.0,181.0,201.0,11.0,19,63.0,138.0,49.67682363804248,33.88734995383195,13.204062788550322,98.33795013850416,0.554016620498615,1.7543859649122806,2.5854108956602033,64.72760849492151,16.712834718374886,18.559556786703602,1.0156971375807942,14.866112650046167,75.9,3.6,2017
201,Barri,"MF,FW",Getafe,es La Liga,1.3,0,1.0,0.1,23.0,60.9,9.0,6.0,6.0,0.0,3.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,33.0,1.0,2.0,3.0,66.7,4.0,2.0,1.0,2.0,1.0,66.7,23.0,0.0,8.0,1.0,0.0,15.0,2.0,6.0,0.0,1,3.0,9.0,39.130434782608695,26.08695652173913,26.08695652173913,100.0,0.0,4.3478260869565215,0.0,65.21739130434783,8.695652173913043,26.08695652173913,0.0,34.78260869565217,71.7,-10.8,2017
202,Musa Barrow,"FW,MF",Atalanta,it Serie A,4.9,3,26.0,3.0,126.0,77.0,65.0,41.0,17.0,1.1,8.0,5.0,14.0,21.0,0.0,1.0,0.0,4.0,0.0,3.0,220.0,43.0,13.0,21.0,61.9,14.0,2.0,6.0,2.0,7.0,22.2,117.0,0.0,28.0,7.0,4.0,84.0,20.0,22.0,3.0,2,9.0,28.0,51.58730158730159,32.53968253968254,13.492063492063492,92.85714285714286,0.0,5.555555555555555,3.1746031746031744,66.66666666666667,15.873015873015873,17.46031746031746,2.380952380952381,22.22222222222222,77.9,-0.9,2017
203,Gareth Barry,MF,West Brom,eng Premier League,21.4,1,15.0,1.1,949.0,75.9,335.0,355.0,232.0,1.6,99.0,15.0,109.0,34.0,17.0,45.0,37.8,32.0,25.0,72.0,1143.0,15.0,11.0,17.0,64.7,46.0,22.0,0.0,48.0,48.0,50.0,911.0,22.0,148.0,38.0,14.0,532.0,135.0,282.0,3.0,24,96.0,155.0,35.30031612223393,37.40779768177028,24.446786090621707,95.99578503688093,2.3182297154899896,4.004214963119073,1.4752370916754478,56.05900948366702,14.22550052687039,29.715489989462593,0.31612223393045313,15.59536354056902,72.6,3.3,2017
204,Fin Bartels,FW,Werder Bremen,de Bundesliga,12.5,2,22.0,3.0,389.0,72.8,180.0,152.0,35.0,3.5,19.0,14.0,30.0,45.0,4.0,14.0,28.6,9.0,3.0,14.0,557.0,57.0,26.0,51.0,51.0,66.0,23.0,10.0,6.0,15.0,28.6,381.0,1.0,94.0,6.0,19.0,267.0,77.0,45.0,3.0,3,21.0,96.0,46.27249357326478,39.0745501285347,8.997429305912597,97.94344473007712,0.2570694087403599,1.5424164524421593,4.884318766066838,68.63753213367609,19.794344473007712,11.568123393316196,0.7712082262210797,24.164524421593832,75.6,-2.8,2017
205,Kyle Bartley,DF,Swansea City,eng Premier League,2.6,0,2.0,0.1,107.0,81.3,30.0,50.0,25.0,0.3,6.0,0.0,8.0,2.0,0.0,1.0,0.0,7.0,5.0,6.0,152.0,5.0,0.0,0.0,,4.0,1.0,0.0,15.0,3.0,83.3,105.0,2.0,12.0,5.0,0.0,77.0,7.0,23.0,0.0,0,18.0,12.0,28.037383177570092,46.728971962616825,23.364485981308412,98.13084112149532,1.8691588785046729,4.672897196261682,0.0,71.96261682242991,6.542056074766355,21.49532710280374,0.0,11.214953271028037,83.3,-2.0,2017
206,Marc Bartra,DF,Dortmund,de Bundesliga,9.0,2,7.0,0.4,697.0,79.2,205.0,333.0,146.0,0.9,57.0,2.0,41.0,8.0,8.0,16.0,50.0,18.0,22.0,48.0,818.0,13.0,4.0,7.0,57.1,71.0,13.0,3.0,18.0,11.0,62.1,636.0,16.0,80.0,19.0,6.0,468.0,87.0,142.0,45.0,14,29.0,112.0,29.41176470588235,47.77618364418938,20.946915351506455,91.24820659971306,2.2955523672883786,2.72596843615495,0.860832137733142,67.14490674318508,12.48206599713056,20.37302725968436,6.456241032998565,11.477761836441895,82.4,-3.2,2017
207,Marc Bartra,DF,Betis,es La Liga,15.8,1,10.0,0.8,1107.0,83.8,281.0,581.0,229.0,0.6,75.0,5.0,58.0,14.0,10.0,23.0,43.5,27.0,25.0,59.0,1287.0,13.0,14.0,15.0,93.3,96.0,18.0,1.0,19.0,8.0,70.4,1069.0,38.0,111.0,40.0,3.0,829.0,58.0,220.0,0.0,27,27.0,154.0,25.383920505871725,52.48419150858175,20.686540198735322,96.5672990063234,3.4327009936766033,3.6133694670280034,0.27100271002710025,74.88708220415538,5.239385727190605,19.87353206865402,0.0,10.02710027100271,84.9,-1.1,2017
208,Andrea Barzagli,DF,Juventus,it Serie A,16.1,0,1.0,0.0,1264.0,92.1,359.0,629.0,264.0,0.4,89.0,4.0,64.0,11.0,7.0,14.0,50.0,22.0,9.0,34.0,1388.0,1.0,3.0,4.0,75.0,44.0,12.0,0.0,27.0,14.0,65.9,1208.0,17.0,76.0,56.0,4.0,943.0,157.0,164.0,39.0,12,41.0,108.0,28.401898734177216,49.7626582278481,20.88607594936709,95.56962025316456,1.3449367088607596,4.430379746835443,0.31645569620253167,74.60443037974683,12.420886075949367,12.974683544303797,3.0854430379746836,6.012658227848101,88.5,3.6,2017
209,Daniele Baselli,MF,Torino,it Serie A,28.0,4,35.0,3.7,1335.0,81.7,513.0,563.0,204.0,1.9,92.0,25.0,114.0,62.0,20.0,55.0,36.4,37.0,50.0,111.0,1682.0,46.0,25.0,42.0,59.5,115.0,39.0,3.0,29.0,29.0,50.0,1291.0,21.0,230.0,42.0,14.0,880.0,209.0,246.0,6.0,27,58.0,229.0,38.42696629213483,42.172284644194754,15.280898876404494,96.70411985018727,1.5730337078651686,3.146067415730337,1.048689138576779,65.91760299625469,15.655430711610487,18.426966292134832,0.449438202247191,17.228464419475657,78.5,3.2,2017
210,Nicolas Basin,DF,Metz,fr Ligue 1,3.5,1,2.0,0.2,161.0,67.7,51.0,76.0,32.0,0.1,5.0,3.0,11.0,4.0,2.0,4.0,50.0,5.0,8.0,16.0,193.0,2.0,0.0,1.0,0.0,8.0,4.0,1.0,3.0,2.0,60.0,135.0,1.0,15.0,2.0,6.0,69.0,28.0,64.0,25.0,6,5.0,19.0,31.677018633540374,47.20496894409938,19.875776397515526,83.85093167701864,0.6211180124223602,1.2422360248447204,3.7267080745341614,42.857142857142854,17.391304347826086,39.75155279503105,15.527950310559007,9.316770186335404,68.4,-0.7,2017
211,Dusan Basta,"DF,MF",Lazio,it Serie A,8.6,0,9.0,0.6,394.0,73.9,160.0,148.0,71.0,0.4,17.0,14.0,24.0,16.0,3.0,13.0,23.1,18.0,5.0,12.0,457.0,18.0,4.0,6.0,66.7,33.0,10.0,5.0,4.0,6.0,40.0,335.0,4.0,60.0,14.0,24.0,200.0,71.0,123.0,55.0,7,10.0,57.0,40.609137055837564,37.56345177664975,18.02030456852792,85.0253807106599,1.015228426395939,3.553299492385787,6.091370558375634,50.76142131979695,18.02030456852792,31.218274111675125,13.959390862944163,15.228426395939087,69.4,4.5,2017
212,Gil Bastiao Dias,FW,Monaco,fr Ligue 1,0.1,0,1.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.0,1.0,0.0,0.0,,2.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,92.0,8.0,2017
213,Gil Bastiao Dias,"FW,MF",Fiorentina,it Serie A,13.2,2,30.0,2.8,471.0,76.4,250.0,155.0,45.0,1.1,21.0,18.0,38.0,44.0,15.0,53.0,28.3,20.0,16.0,64.0,689.0,55.0,36.0,61.0,59.0,98.0,28.0,19.0,12.0,18.0,40.0,456.0,1.0,101.0,6.0,19.0,343.0,71.0,57.0,12.0,9,30.0,136.0,53.07855626326964,32.90870488322717,9.554140127388536,96.81528662420382,0.21231422505307856,1.2738853503184713,4.033970276008493,72.82377919320595,15.074309978768577,12.101910828025478,2.5477707006369426,21.443736730360936,77.9,-1.5,2017
214,Samuel Bastien,"MF,FW",Chievo,it Serie A,15.1,1,15.0,0.7,487.0,82.8,212.0,189.0,68.0,0.3,26.0,8.0,28.0,17.0,4.0,19.0,21.1,28.0,18.0,41.0,641.0,11.0,9.0,17.0,52.9,47.0,16.0,3.0,16.0,32.0,33.3,479.0,3.0,73.0,12.0,9.0,348.0,72.0,67.0,5.0,7,48.0,75.0,43.53182751540041,38.809034907597535,13.963039014373717,98.35728952772074,0.6160164271047228,2.4640657084188913,1.8480492813141685,71.45790554414785,14.784394250513348,13.757700205338809,1.0266940451745379,14.989733059548255,80.8,2.0,2017
215,Borja Baston,FW,Malaga,es La Liga,10.9,2,22.0,2.6,231.0,75.8,141.0,64.0,12.0,0.6,9.0,2.0,3.0,18.0,1.0,9.0,11.1,12.0,3.0,10.0,332.0,39.0,1.0,9.0,11.1,21.0,3.0,4.0,23.0,21.0,52.3,216.0,1.0,63.0,2.0,2.0,151.0,44.0,36.0,0.0,9,44.0,24.0,61.03896103896104,27.705627705627705,5.194805194805195,93.50649350649351,0.4329004329004329,0.8658008658008658,0.8658008658008658,65.36796536796537,19.047619047619047,15.584415584415584,0.0,27.272727272727273,74.1,1.7,2017
216,Alessandro Bastoni,DF,Atalanta,it Serie A,1.0,0,1.0,0.0,84.0,85.7,34.0,41.0,6.0,0.1,6.0,0.0,7.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,99.0,6.0,1.0,2.0,50.0,2.0,0.0,1.0,0.0,3.0,0.0,72.0,3.0,4.0,4.0,0.0,57.0,7.0,20.0,9.0,1,3.0,9.0,40.476190476190474,48.80952380952381,7.142857142857143,85.71428571428571,3.5714285714285716,4.761904761904762,0.0,67.85714285714286,8.333333333333334,23.80952380952381,10.714285714285714,4.761904761904762,83.6,2.1,2017
217,Bastos,DF,Lazio,it Serie A,15.6,4,10.0,2.9,866.0,90.8,282.0,416.0,156.0,0.1,45.0,2.0,35.0,7.0,17.0,30.0,56.7,28.0,14.0,53.0,1013.0,12.0,14.0,16.0,87.5,53.0,12.0,1.0,18.0,10.0,64.3,838.0,20.0,99.0,25.0,2.0,688.0,88.0,90.0,7.0,11,28.0,88.0,32.5635103926097,48.03695150115473,18.013856812933025,96.76674364896074,2.3094688221709005,2.886836027713626,0.23094688221709006,79.44572748267899,10.161662817551964,10.392609699769054,0.8083140877598153,11.431870669745958,88.5,2.3,2017
218,Michy Batshuayi,FW,Chelsea,eng Premier League,4.0,2,13.0,0.8,91.0,74.7,46.0,28.0,5.0,0.2,5.0,1.0,4.0,11.0,1.0,2.0,50.0,0.0,1.0,6.0,151.0,19.0,6.0,10.0,60.0,16.0,6.0,2.0,8.0,17.0,32.0,83.0,0.0,24.0,0.0,0.0,66.0,22.0,3.0,0.0,1,25.0,20.0,50.54945054945055,30.76923076923077,5.4945054945054945,91.20879120879121,0.0,0.0,0.0,72.52747252747253,24.175824175824175,3.2967032967032965,0.0,26.373626373626372,78.0,-3.3,2017
219,Michy Batshuayi,FW,Dortmund,de Bundesliga,9.3,7,29.0,5.9,183.0,69.9,105.0,46.0,15.0,0.5,8.0,6.0,12.0,15.0,0.0,4.0,0.0,7.0,1.0,8.0,299.0,49.0,9.0,21.0,42.9,17.0,3.0,4.0,10.0,25.0,28.6,162.0,0.0,44.0,4.0,1.0,112.0,45.0,26.0,1.0,4,35.0,29.0,57.377049180327866,25.136612021857925,8.19672131147541,88.52459016393442,0.0,2.185792349726776,0.546448087431694,61.202185792349724,24.59016393442623,14.207650273224044,0.546448087431694,24.043715846994534,73.2,-3.3,2017
220,Moritz Bauer,"DF,MF",Stoke City,eng Premier League,14.5,0,3.0,0.3,470.0,61.9,159.0,154.0,135.0,1.0,18.0,11.0,17.0,19.0,9.0,26.0,34.6,23.0,14.0,44.0,611.0,16.0,11.0,24.0,45.8,40.0,15.0,5.0,26.0,28.0,48.1,324.0,10.0,91.0,14.0,34.0,154.0,101.0,215.0,135.0,7,54.0,57.0,33.829787234042556,32.765957446808514,28.72340425531915,68.93617021276596,2.127659574468085,2.978723404255319,7.23404255319149,32.765957446808514,21.48936170212766,45.744680851063826,28.72340425531915,19.361702127659573,61.5,0.4,2017
221,Robert Bauer,DF,Werder Bremen,de Bundesliga,10.6,0,2.0,0.0,503.0,73.2,135.0,248.0,101.0,0.2,33.0,5.0,37.0,9.0,5.0,19.0,26.3,14.0,11.0,35.0,581.0,1.0,1.0,1.0,100.0,21.0,13.0,0.0,6.0,7.0,46.2,442.0,13.0,91.0,18.0,9.0,282.0,79.0,142.0,48.0,9,13.0,58.0,26.8389662027833,49.30417495029821,20.07952286282306,87.8727634194831,2.584493041749503,3.5785288270377733,1.7892644135188867,56.06361829025845,15.705765407554672,28.230616302186878,9.542743538767395,18.09145129224652,75.5,-2.3,2017
222,Oliver Baumann,GK,Hoffenheim,de Bundesliga,34.0,0,0.0,0.0,1405.0,69.4,222.0,427.0,745.0,0.0,13.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1497.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1087.0,88.0,148.0,31.0,0.0,704.0,78.0,623.0,0.0,40,0.0,1.0,15.800711743772242,30.391459074733095,53.02491103202847,77.36654804270462,6.263345195729538,2.206405693950178,0.0,50.1067615658363,5.551601423487544,44.34163701067616,0.0,10.533807829181494,69.2,0.2,2017
223,Timo Baumgartl,DF,Stuttgart,de Bundesliga,29.0,0,7.0,0.6,1544.0,81.8,408.0,717.0,397.0,0.4,90.0,12.0,102.0,12.0,30.0,61.0,49.2,70.0,24.0,104.0,1867.0,21.0,3.0,6.0,50.0,84.0,13.0,1.0,65.0,34.0,65.7,1424.0,59.0,191.0,41.0,9.0,1012.0,190.0,342.0,61.0,29,99.0,186.0,26.424870466321245,46.43782383419689,25.712435233160623,92.2279792746114,3.821243523316062,2.655440414507772,0.582901554404145,65.5440414507772,12.305699481865284,22.150259067357513,3.9507772020725387,12.370466321243523,81.2,0.6,2017
224,Julian Baumgartlinger,"MF,DF",Leverkusen,de Bundesliga,15.5,1,11.0,0.9,951.0,91.2,430.0,357.0,140.0,0.5,57.0,6.0,56.0,23.0,12.0,41.0,29.3,22.0,21.0,65.0,1111.0,23.0,7.0,8.0,87.5,54.0,12.0,2.0,17.0,17.0,50.0,905.0,42.0,158.0,35.0,2.0,715.0,121.0,115.0,4.0,7,34.0,110.0,45.2155625657203,37.53943217665615,14.721345951629864,95.16298633017875,4.416403785488959,3.680336487907466,0.2103049421661409,75.18401682439537,12.723449001051526,12.092534174553101,0.4206098843322818,16.61409043112513,84.7,6.5,2017
225,Jon Bautista,"FW,MF",Real Sociedad,es La Liga,2.0,1,8.0,1.7,36.0,69.4,22.0,7.0,3.0,0.2,2.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,53.0,12.0,2.0,2.0,100.0,9.0,2.0,4.0,6.0,5.0,54.5,34.0,0.0,7.0,0.0,0.0,28.0,6.0,2.0,0.0,2,11.0,12.0,61.111111111111114,19.444444444444443,8.333333333333334,94.44444444444444,0.0,0.0,0.0,77.77777777777777,16.666666666666668,5.555555555555555,0.0,19.444444444444443,79.3,-9.9,2017
226,Paul Baysse,DF,Bordeaux,fr Ligue 1,6.3,0,6.0,0.6,293.0,82.9,79.0,134.0,73.0,0.0,24.0,0.0,14.0,2.0,2.0,6.0,33.3,9.0,8.0,12.0,350.0,12.0,1.0,1.0,100.0,29.0,2.0,0.0,10.0,4.0,71.4,288.0,5.0,53.0,8.0,1.0,201.0,25.0,67.0,0.0,9,14.0,43.0,26.962457337883958,45.73378839590443,24.914675767918087,98.29351535836177,1.7064846416382253,2.7303754266211606,0.3412969283276451,68.60068259385666,8.532423208191126,22.866894197952217,0.0,18.088737201365188,79.7,3.2,2017
227,Paul Baysse,DF,Malaga,es La Liga,13.8,1,11.0,0.8,551.0,78.6,147.0,276.0,126.0,0.0,15.0,2.0,15.0,2.0,6.0,18.0,33.3,18.0,12.0,33.0,678.0,15.0,3.0,3.0,100.0,12.0,1.0,0.0,26.0,12.0,68.4,535.0,14.0,90.0,14.0,2.0,342.0,70.0,139.0,2.0,15,38.0,27.0,26.678765880217785,50.09074410163339,22.867513611615244,97.0961887477314,2.540834845735027,2.540834845735027,0.3629764065335753,62.06896551724138,12.704174228675136,25.226860254083483,0.3629764065335753,16.33393829401089,78.4,0.2,2017
228,Noah Joel Sarenren Bazee,"FW,MF",Hannover 96,de Bundesliga,1.3,0,0.0,0.0,25.0,44.0,13.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,100.0,1.0,2.0,4.0,57.0,4.0,3.0,8.0,37.5,7.0,1.0,0.0,4.0,3.0,57.1,25.0,0.0,10.0,0.0,2.0,11.0,9.0,5.0,0.0,1,7.0,8.0,52.0,40.0,0.0,100.0,0.0,0.0,8.0,44.0,36.0,20.0,0.0,40.0,58.8,-14.8,2017
229,Herve Bazile,"FW,MF",Caen,fr Ligue 1,9.8,0,17.0,2.0,323.0,55.1,109.0,100.0,94.0,1.5,11.0,10.0,16.0,28.0,4.0,14.0,28.6,28.0,18.0,36.0,500.0,26.0,18.0,40.0,45.0,45.0,11.0,6.0,2.0,6.0,25.0,280.0,10.0,52.0,25.0,55.0,160.0,23.0,140.0,1.0,17,8.0,61.0,33.746130030959755,30.959752321981423,29.102167182662537,86.687306501548,3.0959752321981426,7.739938080495356,17.027863777089784,49.53560371517028,7.120743034055727,43.343653250774,0.30959752321981426,16.09907120743034,53.4,1.7,2017
230,Riechedly Bazoer,MF,Wolfsburg,de Bundesliga,6.6,0,7.0,0.3,249.0,85.5,79.0,115.0,48.0,0.1,11.0,1.0,10.0,5.0,1.0,4.0,25.0,8.0,4.0,12.0,314.0,3.0,6.0,11.0,54.5,16.0,7.0,1.0,4.0,7.0,36.4,247.0,2.0,35.0,15.0,3.0,166.0,43.0,40.0,0.0,3,11.0,26.0,31.72690763052209,46.18473895582329,19.27710843373494,99.19678714859438,0.8032128514056225,6.024096385542169,1.2048192771084338,66.66666666666667,17.269076305220885,16.06425702811245,0.0,14.056224899598394,82.1,3.4,2017
231,Enrico Bearzotti,"DF,FW",Hellas Verona,it Serie A,4.6,0,4.0,0.1,174.0,73.6,55.0,83.0,30.0,0.1,9.0,1.0,15.0,3.0,1.0,5.0,20.0,5.0,5.0,9.0,230.0,2.0,2.0,3.0,66.7,11.0,5.0,0.0,3.0,2.0,60.0,148.0,0.0,25.0,2.0,10.0,96.0,32.0,46.0,26.0,2,5.0,26.0,31.60919540229885,47.701149425287355,17.24137931034483,85.05747126436782,0.0,1.1494252873563218,5.747126436781609,55.172413793103445,18.39080459770115,26.436781609195403,14.942528735632184,14.367816091954023,73.0,0.6,2017
232,Claudio Beauvue,FW,Leganes,es La Liga,18.6,2,45.0,4.7,316.0,65.2,177.0,98.0,23.0,0.9,14.0,6.0,15.0,32.0,0.0,8.0,0.0,8.0,1.0,6.0,501.0,62.0,11.0,20.0,55.0,27.0,12.0,5.0,47.0,61.0,43.5,291.0,2.0,80.0,2.0,11.0,169.0,71.0,76.0,2.0,8,108.0,42.0,56.0126582278481,31.0126582278481,7.2784810126582276,92.0886075949367,0.6329113924050633,0.6329113924050633,3.481012658227848,53.48101265822785,22.468354430379748,24.050632911392405,0.6329113924050633,25.31645569620253,66.6,-1.4,2017
233,Bebe,"MF,FW",Eibar,es La Liga,4.1,0,8.0,0.2,152.0,59.9,52.0,58.0,33.0,0.8,2.0,5.0,2.0,11.0,3.0,6.0,50.0,7.0,1.0,6.0,201.0,7.0,7.0,13.0,53.8,21.0,8.0,3.0,2.0,2.0,50.0,138.0,5.0,37.0,6.0,25.0,82.0,26.0,44.0,5.0,10,4.0,23.0,34.21052631578947,38.1578947368421,21.710526315789473,90.78947368421052,3.289473684210526,3.9473684210526314,16.44736842105263,53.94736842105263,17.105263157894736,28.94736842105263,3.289473684210526,24.342105263157894,58.7,1.2,2017
